show_id,type,title,director,release_year,rating,description,country,genre
80048250,TV Show,The Making of Frozen Planet,,2012,TV-PG,"Documentary crew members brave Earth's most frigid regions to capture the majesty and mystery found in the chillier side of the animal kingdom."," Canada"," Science & Nature TV"
80099016,Movie,IBOY,Adam Randall,2017,TV-MA,"When shards of a cell phone get lodged in a teenager's brain, he discovers he can control electronic devices and uses his newfound power for revenge.",United Kingdom,International Movies
80099016,Movie,IBOY,Adam Randall,2017,TV-MA,"When shards of a cell phone get lodged in a teenager's brain, he discovers he can control electronic devices and uses his newfound power for revenge.",United Kingdom," Sci-Fi & Fantasy"
80099016,Movie,IBOY,Adam Randall,2017,TV-MA,"When shards of a cell phone get lodged in a teenager's brain, he discovers he can control electronic devices and uses his newfound power for revenge.",United Kingdom," Thrillers"
80123792,TV Show,Juana Inés,,2016,TV-14,"Juana Inés de la Cruz, a powerful feminist nun involved in a forbidden love affair with a woman, faces oppression in 17th-century Mexico.",Mexico,International TV Shows
80123792,TV Show,Juana Inés,,2016,TV-14,"Juana Inés de la Cruz, a powerful feminist nun involved in a forbidden love affair with a woman, faces oppression in 17th-century Mexico.",Mexico," Spanish-Language TV Shows"
80123792,TV Show,Juana Inés,,2016,TV-14,"Juana Inés de la Cruz, a powerful feminist nun involved in a forbidden love affair with a woman, faces oppression in 17th-century Mexico.",Mexico," TV Dramas"
80132792,TV Show,Shadow of Truth,,2016,TV-MA,This documentary series explores the explosive 2006 murder case of a 13-year-old Israeli girl and the subsequent conviction of a Ukrainian immigrant.,Israel,Crime TV Shows
80132792,TV Show,Shadow of Truth,,2016,TV-MA,This documentary series explores the explosive 2006 murder case of a 13-year-old Israeli girl and the subsequent conviction of a Ukrainian immigrant.,Israel," Docuseries"
80132792,TV Show,Shadow of Truth,,2016,TV-MA,This documentary series explores the explosive 2006 murder case of a 13-year-old Israeli girl and the subsequent conviction of a Ukrainian immigrant.,Israel," International TV Shows"
60024962,Movie,Biggie & Tupac,Nick Broomfield,2002,R,"British documentarian Nick Broomfield investigates the murders of rappers Tupac Shakur and Biggie Smalls, digging up some surprises in the process.",United Kingdom,Documentaries
60024962,Movie,Biggie & Tupac,Nick Broomfield,2002,R,"British documentarian Nick Broomfield investigates the murders of rappers Tupac Shakur and Biggie Smalls, digging up some surprises in the process.",United Kingdom," Music & Musicals"
81031181,Movie,Goyo: The Boy General,Jerrold Tarog,2018,TV-MA,"Brash ladies' man Gregorio ""Goyo"" del Pilar rises to become one of the Philippines' youngest generals in this historical epic sequel to ""Heneral Luna.""",Philippines,Dramas
81031181,Movie,Goyo: The Boy General,Jerrold Tarog,2018,TV-MA,"Brash ladies' man Gregorio ""Goyo"" del Pilar rises to become one of the Philippines' youngest generals in this historical epic sequel to ""Heneral Luna.""",Philippines," International Movies"
80107084,Movie,A Futile and Stupid Gesture,David Wain,2018,TV-MA,"In a brief life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s.",United States,Comedies
80118100,TV Show,Dirty Money,,2018,TV-14,"From crippling payday loans to cars that cheat emissions tests, this investigative series exposes brazen acts of corporate greed and corruption.",United States,Crime TV Shows
80118100,TV Show,Dirty Money,,2018,TV-14,"From crippling payday loans to cars that cheat emissions tests, this investigative series exposes brazen acts of corporate greed and corruption.",United States," Docuseries"
80196589,Movie,Fakkah Fuzz: Almost Banned,Michael McKay,2018,TV-MA,Stand-up comic Fakkah Fuzz mines cross-cultural humor from the experience of growing up as an outspoken Malay man in Singapore.,Singapore,Stand-Up Comedy
80183089,Movie,Mau Nieto: Viviendo sobrio… desde el bar,,2018,TV-MA,"Performing at a bar, Mexican stand-up comedian Mau Nieto dishes on his modest upbringing, his failed relationships and his attempts to stay sober.",Mexico,Stand-Up Comedy
80125818,Movie,Mune: Guardian of the Moon,"Alexandre Heboyan, Benoît Philippon",2014,PG,"When the old guardian of the moon retires, the mischievous Mune is chosen as his successor, but he worries he's not up to the job.",France,Children & Family Movies
80192138,Movie,Sebastián Marcelo Wainraich,"Raúl Campos, Jan Suter",2018,TV-MA,"Argentine comedian Sebastián Wainraich highlights the comedy in everyday life, from minibars to reasons why funerals are better than weddings.",Argentina,Stand-Up Comedy
80239629,Movie,Animas,"Laura Alvea, José Ortuño",2018,TV-MA,"A teen's eerie visions become increasingly frequent and terrifying after her longtime friend gets a girlfriend and his abusive dad is strangely killed.",Spain,Horror Movies
80239629,Movie,Animas,"Laura Alvea, José Ortuño",2018,TV-MA,"A teen's eerie visions become increasingly frequent and terrifying after her longtime friend gets a girlfriend and his abusive dad is strangely killed.",Spain," International Movies"
80239629,Movie,Animas,"Laura Alvea, José Ortuño",2018,TV-MA,"A teen's eerie visions become increasingly frequent and terrifying after her longtime friend gets a girlfriend and his abusive dad is strangely killed."," Belgium",Horror Movies
80239629,Movie,Animas,"Laura Alvea, José Ortuño",2018,TV-MA,"A teen's eerie visions become increasingly frequent and terrifying after her longtime friend gets a girlfriend and his abusive dad is strangely killed."," Belgium"," International Movies"
80145141,TV Show,Black Earth Rising,,2018,TV-MA,"Adopted by a human rights attorney after the Rwandan genocide, legal investigator Kate Ashby confronts her past when she takes on war crimes cases.",United Kingdom,British TV Shows
80145141,TV Show,Black Earth Rising,,2018,TV-MA,"Adopted by a human rights attorney after the Rwandan genocide, legal investigator Kate Ashby confronts her past when she takes on war crimes cases.",United Kingdom," International TV Shows"
80145141,TV Show,Black Earth Rising,,2018,TV-MA,"Adopted by a human rights attorney after the Rwandan genocide, legal investigator Kate Ashby confronts her past when she takes on war crimes cases.",United Kingdom," TV Dramas"
80991879,TV Show,Examination of Conscience,,2019,TV-MA,"Allegations of child sexual abuse in Spain's Catholic institutions are examined in interviews with survivors, clergy, journalists and other experts.",Spain,Crime TV Shows
80991879,TV Show,Examination of Conscience,,2019,TV-MA,"Allegations of child sexual abuse in Spain's Catholic institutions are examined in interviews with survivors, clergy, journalists and other experts.",Spain," Docuseries"
80991879,TV Show,Examination of Conscience,,2019,TV-MA,"Allegations of child sexual abuse in Spain's Catholic institutions are examined in interviews with survivors, clergy, journalists and other experts.",Spain," International TV Shows"
80180171,TV Show,Kingdom,Kim Seong-hun,2019,TV-MA,"While strange rumors about their ill king grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land.",South Korea,International TV Shows
80180171,TV Show,Kingdom,Kim Seong-hun,2019,TV-MA,"While strange rumors about their ill king grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land.",South Korea," Korean TV Shows"
80180171,TV Show,Kingdom,Kim Seong-hun,2019,TV-MA,"While strange rumors about their ill king grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land.",South Korea," TV Action & Adventure"
80180171,TV Show,Kingdom,Kim Seong-hun,2019,TV-MA,"While strange rumors about their ill king grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land."," United States",International TV Shows
80180171,TV Show,Kingdom,Kim Seong-hun,2019,TV-MA,"While strange rumors about their ill king grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land."," United States"," Korean TV Shows"
80180171,TV Show,Kingdom,Kim Seong-hun,2019,TV-MA,"While strange rumors about their ill king grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land."," United States"," TV Action & Adventure"
81023638,Movie,Mi Obra Maestra,Gastón Duprat,2018,TV-MA,"A sly art dealer tries to revive the career of his longtime pal, a surly painter, with a risky plan that tests their morals and friendship.",Argentina,Comedies
81023638,Movie,Mi Obra Maestra,Gastón Duprat,2018,TV-MA,"A sly art dealer tries to revive the career of his longtime pal, a surly painter, with a risky plan that tests their morals and friendship.",Argentina," International Movies"
81023638,Movie,Mi Obra Maestra,Gastón Duprat,2018,TV-MA,"A sly art dealer tries to revive the career of his longtime pal, a surly painter, with a risky plan that tests their morals and friendship."," Spain",Comedies
81023638,Movie,Mi Obra Maestra,Gastón Duprat,2018,TV-MA,"A sly art dealer tries to revive the career of his longtime pal, a surly painter, with a risky plan that tests their morals and friendship."," Spain"," International Movies"
80223052,Movie,Polar,,2019,TV-MA,"An assassin on the verge of retirement must put the good life on hold when his greedy boss sends a squad of young, ruthless killers to take him out.",United States,Action & Adventure
80223052,Movie,Polar,,2019,TV-MA,"An assassin on the verge of retirement must put the good life on hold when his greedy boss sends a squad of young, ruthless killers to take him out.",United States," International Movies"
80223052,Movie,Polar,,2019,TV-MA,"An assassin on the verge of retirement must put the good life on hold when his greedy boss sends a squad of young, ruthless killers to take him out."," Germany",Action & Adventure
80223052,Movie,Polar,,2019,TV-MA,"An assassin on the verge of retirement must put the good life on hold when his greedy boss sends a squad of young, ruthless killers to take him out."," Germany"," International Movies"
80190283,Movie,Acts of Vengeance,Isaac Florentine,2017,R,"Devastated by the murder of his wife and child, a formerly fast-talking lawyer takes a vow of silence and trains himself for a mission of revenge.",Bulgaria,Action & Adventure
80190283,Movie,Acts of Vengeance,Isaac Florentine,2017,R,"Devastated by the murder of his wife and child, a formerly fast-talking lawyer takes a vow of silence and trains himself for a mission of revenge.",Bulgaria," International Movies"
80190283,Movie,Acts of Vengeance,Isaac Florentine,2017,R,"Devastated by the murder of his wife and child, a formerly fast-talking lawyer takes a vow of silence and trains himself for a mission of revenge."," United States",Action & Adventure
80190283,Movie,Acts of Vengeance,Isaac Florentine,2017,R,"Devastated by the murder of his wife and child, a formerly fast-talking lawyer takes a vow of silence and trains himself for a mission of revenge."," United States"," International Movies"
80148920,Movie,O Silêncio do Céu,Marco Dutra,2016,TV-MA,"After being raped in her home, a married woman chooses not to tell her husband, unaware that he has his own troubled secret and a plan for revenge.",Brazil,Dramas
80148920,Movie,O Silêncio do Céu,Marco Dutra,2016,TV-MA,"After being raped in her home, a married woman chooses not to tell her husband, unaware that he has his own troubled secret and a plan for revenge.",Brazil," International Movies"
80226612,TV Show,Conversations with a Killer: The Ted Bundy Tapes,,2019,TV-MA,"Present-day interviews, archival footage and audio recordings made on death row form a searing portrait of notorious serial killer Ted Bundy.",United States,Crime TV Shows
80226612,TV Show,Conversations with a Killer: The Ted Bundy Tapes,,2019,TV-MA,"Present-day interviews, archival footage and audio recordings made on death row form a searing portrait of notorious serial killer Ted Bundy.",United States," Docuseries"
80233925,Movie,Hotel Transylvania 3: Summer Vacation,Genndy Tartakovsky,2018,PG,"It's love at first sight for Dracula when he meets Ericka, the charming but mysterious captain of the monster cruise that Mavis plans for the family.",United States,Children & Family Movies
80233925,Movie,Hotel Transylvania 3: Summer Vacation,Genndy Tartakovsky,2018,PG,"It's love at first sight for Dracula when he meets Ericka, the charming but mysterious captain of the monster cruise that Mavis plans for the family.",United States," Comedies"
81021098,Movie,Just Love,"Andy Caballero, Diego Corsini",2018,TV-MA,"Inspired by his love affair with a conservative lawyer, the lead singer of a struggling garage band pens a hit song that propels him to fame.",Argentina,Dramas
81021098,Movie,Just Love,"Andy Caballero, Diego Corsini",2018,TV-MA,"Inspired by his love affair with a conservative lawyer, the lead singer of a struggling garage band pens a hit song that propels him to fame.",Argentina," International Movies"
81021098,Movie,Just Love,"Andy Caballero, Diego Corsini",2018,TV-MA,"Inspired by his love affair with a conservative lawyer, the lead singer of a struggling garage band pens a hit song that propels him to fame.",Argentina," Music & Musicals"
80194737,Movie,Blockbuster,July Hygreck,2017,TV-MA,"Dumped over a video he made to amuse his ailing dad, a heartsick Jérémy hatches an elaborate scheme to win back his superhero-loving girlfriend, Lola.",France,Comedies
80194737,Movie,Blockbuster,July Hygreck,2017,TV-MA,"Dumped over a video he made to amuse his ailing dad, a heartsick Jérémy hatches an elaborate scheme to win back his superhero-loving girlfriend, Lola.",France," Independent Movies"
80194737,Movie,Blockbuster,July Hygreck,2017,TV-MA,"Dumped over a video he made to amuse his ailing dad, a heartsick Jérémy hatches an elaborate scheme to win back his superhero-loving girlfriend, Lola.",France," International Movies"
80214406,TV Show,Prison Playbook,,2017,TV-MA,"With his major league baseball debut right around the corner, a star pitcher lands in prison and must learn to navigate his new world.",South Korea,International TV Shows
80214406,TV Show,Prison Playbook,,2017,TV-MA,"With his major league baseball debut right around the corner, a star pitcher lands in prison and must learn to navigate his new world.",South Korea," Korean TV Shows"
80214406,TV Show,Prison Playbook,,2017,TV-MA,"With his major league baseball debut right around the corner, a star pitcher lands in prison and must learn to navigate his new world.",South Korea," TV Comedies"
80192062,Movie,Ricardo Quevedo: Hay gente así,"Raúl Campos, Jan Suter",2018,TV-MA,"Droll comic Ricardo Quevedo hits Bogotá with a set that touches on embarrassing misunderstandings, sex talk, the thrill of being scared and more.",Colombia,Stand-Up Comedy
80193614,Movie,The Good Catholic,Paul Shoulberg,2017,PG-13,A young priest’s faith is tested when he finds himself attracted to a woman he meets at confession and his ideals are shaken to the core.,United States,Comedies
80193614,Movie,The Good Catholic,Paul Shoulberg,2017,PG-13,A young priest’s faith is tested when he finds himself attracted to a woman he meets at confession and his ideals are shaken to the core.,United States," Dramas"
80193614,Movie,The Good Catholic,Paul Shoulberg,2017,PG-13,A young priest’s faith is tested when he finds himself attracted to a woman he meets at confession and his ideals are shaken to the core.,United States," Romantic Movies"
80117453,Movie,Cristela Alonzo: Lower Classy,Marcus Raboy,2017,TV-MA,"The irrepressible Alonzo skewers Latino stereotypes, pricey luxuries and her mother's tough-love parenting in a night of sly and infectious comedy.",United States,Stand-Up Comedy
70296733,Movie,Mitt,Greg Whiteley,2014,TV-PG,The real Mitt Romney is revealed in this documentary that goes beyond the sound bites with unprecedented access to his 2012 presidential campaign.,United States,Documentaries
81026192,TV Show,Innocent,Seren Yüce,2017,TV-MA,"In a peaceful, rustic town, a retired officer and his family are mired in a murder mystery riddled with shocking, buried secrets.",Turkey,Crime TV Shows
81026192,TV Show,Innocent,Seren Yüce,2017,TV-MA,"In a peaceful, rustic town, a retired officer and his family are mired in a murder mystery riddled with shocking, buried secrets.",Turkey," International TV Shows"
81026192,TV Show,Innocent,Seren Yüce,2017,TV-MA,"In a peaceful, rustic town, a retired officer and his family are mired in a murder mystery riddled with shocking, buried secrets.",Turkey," TV Dramas"
70109891,Movie,Planet 51,Jorge Blanco,2009,PG,"After landing on a planet reminiscent of 1950s suburbia, a human astronaut tries to avoid capture, recover his spaceship and make it home safely.",Spain,Children & Family Movies
70109891,Movie,Planet 51,Jorge Blanco,2009,PG,"After landing on a planet reminiscent of 1950s suburbia, a human astronaut tries to avoid capture, recover his spaceship and make it home safely.",Spain," Comedies"
70109891,Movie,Planet 51,Jorge Blanco,2009,PG,"After landing on a planet reminiscent of 1950s suburbia, a human astronaut tries to avoid capture, recover his spaceship and make it home safely.",Spain," Sci-Fi & Fantasy"
70109891,Movie,Planet 51,Jorge Blanco,2009,PG,"After landing on a planet reminiscent of 1950s suburbia, a human astronaut tries to avoid capture, recover his spaceship and make it home safely."," United Kingdom",Children & Family Movies
70109891,Movie,Planet 51,Jorge Blanco,2009,PG,"After landing on a planet reminiscent of 1950s suburbia, a human astronaut tries to avoid capture, recover his spaceship and make it home safely."," United Kingdom"," Comedies"
70109891,Movie,Planet 51,Jorge Blanco,2009,PG,"After landing on a planet reminiscent of 1950s suburbia, a human astronaut tries to avoid capture, recover his spaceship and make it home safely."," United Kingdom"," Sci-Fi & Fantasy"
70109891,Movie,Planet 51,Jorge Blanco,2009,PG,"After landing on a planet reminiscent of 1950s suburbia, a human astronaut tries to avoid capture, recover his spaceship and make it home safely."," United States",Children & Family Movies
70109891,Movie,Planet 51,Jorge Blanco,2009,PG,"After landing on a planet reminiscent of 1950s suburbia, a human astronaut tries to avoid capture, recover his spaceship and make it home safely."," United States"," Comedies"
70109891,Movie,Planet 51,Jorge Blanco,2009,PG,"After landing on a planet reminiscent of 1950s suburbia, a human astronaut tries to avoid capture, recover his spaceship and make it home safely."," United States"," Sci-Fi & Fantasy"
80003479,Movie,Iceman,Law Wing-cheong,2014,R,"Four hundred years after they were frozen in time, a Ming Dynasty guard and his three pursuers are defrosted to continue their ancient battle.",China,Action & Adventure
80003479,Movie,Iceman,Law Wing-cheong,2014,R,"Four hundred years after they were frozen in time, a Ming Dynasty guard and his three pursuers are defrosted to continue their ancient battle.",China," International Movies"
80003479,Movie,Iceman,Law Wing-cheong,2014,R,"Four hundred years after they were frozen in time, a Ming Dynasty guard and his three pursuers are defrosted to continue their ancient battle.",China," Sci-Fi & Fantasy"
80003479,Movie,Iceman,Law Wing-cheong,2014,R,"Four hundred years after they were frozen in time, a Ming Dynasty guard and his three pursuers are defrosted to continue their ancient battle."," Hong Kong",Action & Adventure
80003479,Movie,Iceman,Law Wing-cheong,2014,R,"Four hundred years after they were frozen in time, a Ming Dynasty guard and his three pursuers are defrosted to continue their ancient battle."," Hong Kong"," International Movies"
80003479,Movie,Iceman,Law Wing-cheong,2014,R,"Four hundred years after they were frozen in time, a Ming Dynasty guard and his three pursuers are defrosted to continue their ancient battle."," Hong Kong"," Sci-Fi & Fantasy"
80163053,Movie,My Entire High School Sinking Into the Sea,Dash Shaw,2016,PG-13,"After an earthquake sends their school building drifting into the sea, a group of high-schoolers struggles to survive and overcome clique wars.",United States,Comedies
80163053,Movie,My Entire High School Sinking Into the Sea,Dash Shaw,2016,PG-13,"After an earthquake sends their school building drifting into the sea, a group of high-schoolers struggles to survive and overcome clique wars.",United States," Independent Movies"
80208684,Movie,Todd Glass: Act Happy,Scott Moran,2018,TV-MA,Try to keep up as comedian Todd Glass delivers rapid-fire stand-up that bounces from his heart attack to his coming out to how to eat a Kit Kat.,United States,Stand-Up Comedy
80124680,Movie,Gad Gone Wild,Mario Rouleau,2017,TV-MA,"French comic Gad Elmaleh regales a Montreal crowd with tales of awkward mix-ups and baffling customs he's encountered since moving to the U.S.",France,Stand-Up Comedy
80073486,TV Show,Chelsea Does,,2016,TV-MA,"In a provocative documentary series, comedian Chelsea Handler confronts personal and cultural hang-ups around four topics that fascinate her.",United States,Docuseries
80073486,TV Show,Chelsea Does,,2016,TV-MA,"In a provocative documentary series, comedian Chelsea Handler confronts personal and cultural hang-ups around four topics that fascinate her.",United States," Science & Nature TV"
80175290,TV Show,The Traffickers,,2016,TV-MA,"In this hard-hitting series, journalist Nelufar Hedayat travels the globe to expose an array of black markets, from guns and gold to human body parts.",United States,Crime TV Shows
80175290,TV Show,The Traffickers,,2016,TV-MA,"In this hard-hitting series, journalist Nelufar Hedayat travels the globe to expose an array of black markets, from guns and gold to human body parts.",United States," Docuseries"
80214777,Movie,"Where's the Money",Scott Zabielski,2017,R,"Hunting for a stash of stolen money, a sharp-witted slacker from South Central Los Angeles infiltrates an all-white college fraternity.",United States,Comedies
80079427,Movie,"Ricardo O'Farrill Abrazo Genial","Raúl Campos, Jan Suter",2016,TV-MA,"Ricardo O'Farrill brings his sharp, observational humor to the stage with a relentless sarcasm and specific Mexican sensibility. Prepare for mockery.",Mexico,Stand-Up Comedy
81026986,TV Show,Justice,Ahmed Khaled Moussa,2018,TV-14,"Defying pressure to join her father's firm, a determined young lawyer strikes out on her own and fights to maintain faith in Abu Dhabi's justice system.",United Arab Emirates,Crime TV Shows
81026986,TV Show,Justice,Ahmed Khaled Moussa,2018,TV-14,"Defying pressure to join her father's firm, a determined young lawyer strikes out on her own and fights to maintain faith in Abu Dhabi's justice system.",United Arab Emirates," International TV Shows"
81026986,TV Show,Justice,Ahmed Khaled Moussa,2018,TV-14,"Defying pressure to join her father's firm, a determined young lawyer strikes out on her own and fights to maintain faith in Abu Dhabi's justice system.",United Arab Emirates," TV Dramas"
80216146,TV Show,Love and Hong Kong,,2017,TV-14,The lives of five strangers become intertwined forever when a starlet filming a documentary is kidnapped on the streets of Hong Kong.,Japan,International TV Shows
80216146,TV Show,Love and Hong Kong,,2017,TV-14,The lives of five strangers become intertwined forever when a starlet filming a documentary is kidnapped on the streets of Hong Kong.,Japan," Romantic TV Shows"
80216146,TV Show,Love and Hong Kong,,2017,TV-14,The lives of five strangers become intertwined forever when a starlet filming a documentary is kidnapped on the streets of Hong Kong.,Japan," TV Dramas"
80149575,Movie,Caida del Cielo,Néstor Sánchez Sotelo,2016,NR,"When Julia literally falls into Alejandro's backyard from her apartment above, it's just the jolt that's needed to nudge these two loners together.",Argentina,Comedies
80149575,Movie,Caida del Cielo,Néstor Sánchez Sotelo,2016,NR,"When Julia literally falls into Alejandro's backyard from her apartment above, it's just the jolt that's needed to nudge these two loners together.",Argentina," International Movies"
80149575,Movie,Caida del Cielo,Néstor Sánchez Sotelo,2016,NR,"When Julia literally falls into Alejandro's backyard from her apartment above, it's just the jolt that's needed to nudge these two loners together.",Argentina," Romantic Movies"
80144448,Movie,Pink,Aniruddha Roy Chowdhury,2016,NR,"A sexual assault victim, unjustly tried for the attempted murder of her attacker, is defended by a retired lawyer who challenges India's rape culture.",India,Dramas
80144448,Movie,Pink,Aniruddha Roy Chowdhury,2016,NR,"A sexual assault victim, unjustly tried for the attempted murder of her attacker, is defended by a retired lawyer who challenges India's rape culture.",India," International Movies"
80100936,Movie,Take the 10,Chester Tam,2017,TV-MA,Two buddies working dead-end cashier jobs endure a mind-blowing series of events on their quest to get to the hip-hop show of their lives.,United States,Comedies
80192420,Movie,Half Girlfriend,Mohit Suri,2017,TV-PG,"Small-town Madhav falls for big-city Riya and wants her to be his girlfriend. But she views their relationship differently, and suggests a compromise.",India,Dramas
80192420,Movie,Half Girlfriend,Mohit Suri,2017,TV-PG,"Small-town Madhav falls for big-city Riya and wants her to be his girlfriend. But she views their relationship differently, and suggests a compromise.",India," International Movies"
80192420,Movie,Half Girlfriend,Mohit Suri,2017,TV-PG,"Small-town Madhav falls for big-city Riya and wants her to be his girlfriend. But she views their relationship differently, and suggests a compromise.",India," Romantic Movies"
81160763,TV Show,"Sex, Explained",,2020,TV-MA,"From the biology of attraction to the history of birth control, explore the ins and outs of sex in this entertaining and enlightening series.",United States,Docuseries
81160763,TV Show,"Sex, Explained",,2020,TV-MA,"From the biology of attraction to the history of birth control, explore the ins and outs of sex in this entertaining and enlightening series.",United States," Science & Nature TV"
81054827,TV Show,Thieves of the Wood,,2019,TV-MA,Charismatic highwayman Jan de Lichte leads the oppressed and downtrodden in a revolt against the corrupt aristocracy of 18th-century Flanders.,Belgium,International TV Shows
81054827,TV Show,Thieves of the Wood,,2019,TV-MA,Charismatic highwayman Jan de Lichte leads the oppressed and downtrodden in a revolt against the corrupt aristocracy of 18th-century Flanders.,Belgium," TV Action & Adventure"
81054827,TV Show,Thieves of the Wood,,2019,TV-MA,Charismatic highwayman Jan de Lichte leads the oppressed and downtrodden in a revolt against the corrupt aristocracy of 18th-century Flanders.,Belgium," TV Dramas"
771476,Movie,Monty Python and the Holy Grail,"Terry Gilliam, Terry Jones",1975,PG,The Monty Python comedy clan skewers King Arthur and his Knights of the Round Table as they quest far and wide for the Holy Grail.,United Kingdom,Action & Adventure
771476,Movie,Monty Python and the Holy Grail,"Terry Gilliam, Terry Jones",1975,PG,The Monty Python comedy clan skewers King Arthur and his Knights of the Round Table as they quest far and wide for the Holy Grail.,United Kingdom," Classic Movies"
771476,Movie,Monty Python and the Holy Grail,"Terry Gilliam, Terry Jones",1975,PG,The Monty Python comedy clan skewers King Arthur and his Knights of the Round Table as they quest far and wide for the Holy Grail.,United Kingdom," Comedies"
80213401,Movie,Haunters: The Art of the Scare,Jon Schnitzer,2017,TV-MA,"This documentary takes us into the world of those who create horror simulations for willing audiences, and examines the culture they have spawned.",United States,Documentaries
80213401,Movie,Haunters: The Art of the Scare,Jon Schnitzer,2017,TV-MA,"This documentary takes us into the world of those who create horror simulations for willing audiences, and examines the culture they have spawned.",United States," Horror Movies"
80198056,Movie,Mustang Island,Craig Elrod,2017,TV-14,"After being dumped on New Year's Eve, Bill pursues his ex-girlfriend to an off-season Gulf Coast beach town, but things get complicated along the way.",United States,Comedies
80198056,Movie,Mustang Island,Craig Elrod,2017,TV-14,"After being dumped on New Year's Eve, Bill pursues his ex-girlfriend to an off-season Gulf Coast beach town, but things get complicated along the way.",United States," Dramas"
80198056,Movie,Mustang Island,Craig Elrod,2017,TV-14,"After being dumped on New Year's Eve, Bill pursues his ex-girlfriend to an off-season Gulf Coast beach town, but things get complicated along the way.",United States," Independent Movies"
80208083,Movie,The Jack King Affair,"Benjamin Cohen, Nicolas Cotto",2015,TV-14,This documentary explores a bold World War II operation in which an MI5 agent infiltrated a fascist network to intercept stolen documents.,France,Documentaries
80208083,Movie,The Jack King Affair,"Benjamin Cohen, Nicolas Cotto",2015,TV-14,This documentary explores a bold World War II operation in which an MI5 agent infiltrated a fascist network to intercept stolen documents.,France," International Movies"
80045818,Movie,Auschwitz: Blueprints of Genocide,Mike Rossiter,1994,TV-PG,Newly released KGB files expose evidence proving how architects and engineers conspired with the Nazis to build a camp designed for genocide.,United Kingdom,Documentaries
80195429,Movie,Harith Iskander: I Told You So,Michael McKay,2018,TV-PG,"Malaysian stand-up comedy icon Harith Iskander takes the stage in Kuala Lumpur to talk about Singapore, a past girlfriend, Rick Astley and more.",United States,Stand-Up Comedy
80158485,Movie,Step Sisters,Charles Stone III,2018,TV-14,"With her Harvard Law dreams on the line, a black sorority leader agrees to help a rhythmically challenged sisterhood win a step dance championship.",United States,Comedies
80198661,Movie,The Open House,"Matt Angel, Suzanne Coote",2018,TV-MA,"Following a tragedy, a mother and her teen son move to a relative's vacant vacation home, where eerie and unexplained forces conspire against them.",United States,Horror Movies
80198661,Movie,The Open House,"Matt Angel, Suzanne Coote",2018,TV-MA,"Following a tragedy, a mother and her teen son move to a relative's vacant vacation home, where eerie and unexplained forces conspire against them.",United States," Thrillers"
80119375,Movie,Good Kids,Chris McCoy,2016,R,Four overachieving friends spend the summer after finishing high school doing everything possible to enjoy the party life and ruin their reputations.,United States,Comedies
80119375,Movie,Good Kids,Chris McCoy,2016,R,Four overachieving friends spend the summer after finishing high school doing everything possible to enjoy the party life and ruin their reputations.,United States," Independent Movies"
70271454,Movie,The Bling Ring,Sofia Coppola,2013,R,"Based on fact, this comic thriller tracks the saga of the Hollywood Hills Burglar Bunch, who used the Web to time their robberies of stars' homes.",United States,Dramas
70271454,Movie,The Bling Ring,Sofia Coppola,2013,R,"Based on fact, this comic thriller tracks the saga of the Hollywood Hills Burglar Bunch, who used the Web to time their robberies of stars' homes.",United States," Independent Movies"
70271454,Movie,The Bling Ring,Sofia Coppola,2013,R,"Based on fact, this comic thriller tracks the saga of the Hollywood Hills Burglar Bunch, who used the Web to time their robberies of stars' homes."," United Kingdom",Dramas
70271454,Movie,The Bling Ring,Sofia Coppola,2013,R,"Based on fact, this comic thriller tracks the saga of the Hollywood Hills Burglar Bunch, who used the Web to time their robberies of stars' homes."," United Kingdom"," Independent Movies"
70271454,Movie,The Bling Ring,Sofia Coppola,2013,R,"Based on fact, this comic thriller tracks the saga of the Hollywood Hills Burglar Bunch, who used the Web to time their robberies of stars' homes."," France",Dramas
70271454,Movie,The Bling Ring,Sofia Coppola,2013,R,"Based on fact, this comic thriller tracks the saga of the Hollywood Hills Burglar Bunch, who used the Web to time their robberies of stars' homes."," France"," Independent Movies"
70271454,Movie,The Bling Ring,Sofia Coppola,2013,R,"Based on fact, this comic thriller tracks the saga of the Hollywood Hills Burglar Bunch, who used the Web to time their robberies of stars' homes."," Germany",Dramas
70271454,Movie,The Bling Ring,Sofia Coppola,2013,R,"Based on fact, this comic thriller tracks the saga of the Hollywood Hills Burglar Bunch, who used the Web to time their robberies of stars' homes."," Germany"," Independent Movies"
70271454,Movie,The Bling Ring,Sofia Coppola,2013,R,"Based on fact, this comic thriller tracks the saga of the Hollywood Hills Burglar Bunch, who used the Web to time their robberies of stars' homes."," Japan",Dramas
70271454,Movie,The Bling Ring,Sofia Coppola,2013,R,"Based on fact, this comic thriller tracks the saga of the Hollywood Hills Burglar Bunch, who used the Web to time their robberies of stars' homes."," Japan"," Independent Movies"
